chromosome	coordinate	RE_density	HFC
DpaB	29750000	0.0094	non-HFC
DpaB	29850000	0.00956	non-HFC
DpaB	29950000	0.01024	non-HFC
DpaB	30050000	0.011	non-HFC
DpaB	30150000	0.01052	non-HFC
DpaB	30250000	0.01096	non-HFC
DpaB	30350000	0.0124	non-HFC
DpaB	30450000	0.0102	non-HFC
DpaB	30550000	0.0124	non-HFC
DpaB	30650000	0.0116	non-HFC
DpaB	30750000	0.01148	non-HFC
DpaB	30850000	0.01008	non-HFC
DpaB	30950000	0.0132	non-HFC
DpaB	31050000	0.01152	non-HFC
DpaB	31150000	0.011	non-HFC
DpaB	31250000	0.0122	non-HFC
DpaB	31350000	0.01312	non-HFC
DpaB	31450000	0.01232	non-HFC
DpaB	31550000	0.01068	non-HFC
DpaB	31650000	0.01112	non-HFC
DpaB	31750000	0.01172	non-HFC
DpaB	31850000	0.01208	non-HFC
DpaB	31950000	0.01144	non-HFC
DpaB	32050000	0.01172	non-HFC
DpaB	32150000	0.0106	non-HFC
DpaB	32250000	0.01224	non-HFC
DpaB	32350000	0.01204	non-HFC
DpaB	32450000	0.01156	non-HFC
DpaB	32550000	0.01116	non-HFC
DpaB	32650000	0.01192	non-HFC
DpaB	32750000	0.01352	non-HFC
DpaB	32850000	0.01412	non-HFC
DpaB	32950000	0.00924	non-HFC
DpaB	33050000	0.01008	non-HFC
DpaB	33150000	0.01236	non-HFC
DpaB	33250000	0.01156	non-HFC
DpaB	33350000	0.01048	non-HFC
DpaB	33450000	0.00992	non-HFC
DpaB	33550000	0.01148	non-HFC
DpaB	33650000	0.0114	non-HFC
DpaB	33750000	0.01104	non-HFC
DpaB	33850000	0.01048	non-HFC
DpaB	33950000	0.01088	non-HFC
DpaB	34050000	0.01184	non-HFC
DpaB	34150000	0.01024	non-HFC
DpaB	34250000	0.01088	non-HFC
DpaB	34350000	0.01048	non-HFC
DpaB	34450000	0.01094188376753507	non-HFC
DpaB	34550000	0.0106	non-HFC
DpaB	34650000	0.01076	non-HFC
DpaB	34750000	0.01088	non-HFC
DpaB	34850000	0.01052	non-HFC
DpaB	34950000	0.01192	non-HFC
DpaB	35050000	0.01304	non-HFC
DpaB	35150000	0.01196	non-HFC
DpaB	35250000	0.01052	non-HFC
DpaB	35350000	0.011	non-HFC
DpaB	35450000	0.01044	non-HFC
DpaB	35550000	0.00804	non-HFC
DpaB	35650000	0.01008	non-HFC
DpaB	35750000	0.00984	non-HFC
DpaB	35850000	0.01192	non-HFC
DpaB	35950000	0.01036	non-HFC
DpaB	36050000	0.01168	non-HFC
DpaB	36150000	0.01236	non-HFC
DpaB	36250000	0.01124	non-HFC
DpaB	36350000	0.01144	non-HFC
DpaB	36450000	0.01084	non-HFC
DpaB	36550000	0.01248	non-HFC
DpaB	36650000	0.01212	non-HFC
DpaB	36750000	0.01296	non-HFC
DpaB	36850000	0.01368	non-HFC
DpaB	36950000	0.01304	non-HFC
DpaB	37050000	0.01244	non-HFC
DpaB	37150000	0.013	non-HFC
DpaB	37250000	0.01228	non-HFC
DpaB	37350000	0.01264	non-HFC
DpaB	37450000	0.012	non-HFC
DpaB	37550000	0.0132	non-HFC
DpaB	37650000	0.01148	non-HFC
DpaB	37750000	0.01136	non-HFC
DpaB	37850000	0.01204	non-HFC
DpaB	37950000	0.01284	non-HFC
DpaB	38050000	0.0114	non-HFC
DpaB	38150000	0.01288	non-HFC
DpaB	38250000	0.01224	non-HFC
DpaB	38350000	0.0116	non-HFC
DpaB	38450000	0.01052	non-HFC
DpaB	38550000	0.01184	non-HFC
DpaB	38650000	0.01204	non-HFC
DpaB	38750000	0.013	non-HFC
DpaB	38850000	0.00952	non-HFC
DpaB	38950000	0.01096	non-HFC
DpaB	39050000	0.01124	non-HFC
DpaB	39150000	0.01104	non-HFC
DpaB	39250000	0.0092	non-HFC
DpaB	39350000	0.01208	non-HFC
DpaB	39450000	0.0116	non-HFC
DpaB	39550000	0.00972	non-HFC
DpaB	39650000	0.01224	non-HFC
DpaB	39750000	0.01052	HFC
DpaB	39850000	0.01136	HFC
DpaB	39950000	0.01092	HFC
DpaB	40050000	0.01356	HFC
DpaB	40150000	0.01244	HFC
DpaB	40250000	0.01068	HFC
DpaB	40350000	0.01092	HFC
DpaB	40450000	0.01184	HFC
DpaB	40550000	0.00976	HFC
DpaB	40650000	0.0096	HFC
DpaB	40750000	0.01056	HFC
DpaB	40850000	0.00888	HFC
DpaB	40950000	0.01104	HFC
DpaB	41050000	0.00984	HFC
DpaB	41150000	0.01016	HFC
DpaB	41250000	0.00856	HFC
DpaB	41350000	0.0104	HFC
DpaB	41450000	0.00888	HFC
DpaB	41550000	0.01144	HFC
DpaB	41650000	0.00768	HFC
DpaB	41750000	0.01048	HFC
DpaB	41850000	0.0088	HFC
DpaB	41950000	0.01124	HFC
DpaB	42050000	0.01028	HFC
DpaB	42150000	0.0098	HFC
DpaB	42250000	0.00968	HFC
DpaB	42350000	0.01312	HFC
DpaB	42450000	0.01072	HFC
DpaB	42550000	0.01148	HFC
DpaB	42650000	0.0122	HFC
DpaB	42750000	0.01208	HFC
DpaB	42850000	0.01236	non-HFC
DpaB	42950000	0.011	non-HFC
DpaB	43050000	0.01104	non-HFC
DpaB	43150000	0.01128	non-HFC
DpaB	43250000	0.01168	non-HFC
DpaB	43350000	0.01172	non-HFC
DpaB	43450000	0.0118	non-HFC
DpaB	43550000	0.01304	non-HFC
DpaB	43650000	0.01172	non-HFC
DpaB	43750000	0.01158316633266533	non-HFC
DpaB	43850000	0.01088	non-HFC
DpaB	43950000	0.01108	non-HFC
DpaB	44050000	0.01144	non-HFC
DpaB	44150000	0.0128	non-HFC
DpaB	44250000	0.0112	non-HFC
DpaB	44350000	0.01148	non-HFC
DpaB	44450000	0.0106	non-HFC
DpaB	44550000	0.01168	non-HFC
DpaB	44650000	0.0136	non-HFC
DpaB	44750000	0.012	non-HFC
DpaB	44850000	0.0124	non-HFC
DpaB	44950000	0.0128	non-HFC
DpaB	45050000	0.01264	non-HFC
DpaB	45150000	0.01228	non-HFC
DpaB	45250000	0.01272	non-HFC
DpaB	45350000	0.0132	non-HFC
DpaB	45450000	0.01332	non-HFC
DpaB	45550000	0.01156	non-HFC
DpaB	45650000	0.01188	non-HFC
DpaB	45750000	0.01308	non-HFC
DpaB	45850000	0.01272	non-HFC
DpaB	45950000	0.01252	non-HFC
DpaB	46050000	0.01228	non-HFC
DpaB	46150000	0.01236	non-HFC
DpaB	46250000	0.0114	non-HFC
DpaB	46350000	0.012	non-HFC
DpaB	46450000	0.01132	non-HFC
DpaB	46550000	0.01282565130260521	non-HFC
DpaB	46650000	0.01276	non-HFC
DpaB	46750000	0.01256	non-HFC
DpaB	46850000	0.01136	non-HFC
DpaB	46950000	0.01084	non-HFC
DpaB	47050000	0.01276	non-HFC
DpaB	47150000	0.011	non-HFC
DpaB	47250000	0.01004	non-HFC
DpaB	47350000	0.0112	non-HFC
DpaB	47450000	0.0116	non-HFC
DpaB	47550000	0.0134	non-HFC
DpaB	47650000	0.01144	non-HFC
DpaB	47750000	0.010380761523046093	non-HFC
DpaB	47850000	0.01024	non-HFC
DpaB	47950000	0.01044	non-HFC
DpaB	48050000	0.0116	non-HFC
DpaB	48150000	0.01084	non-HFC
DpaB	48250000	0.0084	non-HFC
DpaB	48350000	0.01108	non-HFC
DpaB	48450000	0.01048	non-HFC
DpaB	48550000	0.0132	HFC
DpaB	48650000	0.01268	HFC
DpaB	48750000	0.0118	HFC
DpaB	48850000	0.01144	HFC
DpaB	48950000	0.0098	HFC
DpaB	49050000	0.01124	HFC
DpaB	49150000	0.01148	HFC
DpaB	49250000	0.011	HFC
DpaB	49350000	0.00996	HFC
DpaB	49450000	0.0112	HFC
DpaB	49550000	0.01164	HFC
DpaB	49650000	0.01196	HFC
DpaB	49750000	0.01148	HFC
DpaB	49850000	0.01268	HFC
DpaB	49950000	0.01184	HFC
DpaB	50050000	0.01148	HFC
DpaB	50150000	0.01232	HFC
DpaB	50250000	0.01344	HFC
DpaB	50350000	0.01216	HFC
DpaB	50450000	0.01044	HFC
DpaB	50550000	0.01212	HFC
DpaB	50650000	0.01036	HFC
DpaB	50750000	0.01124	HFC
DpaB	50850000	0.01032	HFC
DpaB	50950000	0.01052	HFC
DpaB	51050000	0.0112	HFC
DpaB	51150000	0.01	HFC
DpaB	51250000	0.01356	HFC
DpaB	51350000	0.01216	HFC
DpaB	51450000	0.01192	HFC
DpaB	51550000	0.01216	non-HFC
DpaB	51650000	0.01076	non-HFC
DpaB	51750000	0.01024	non-HFC
DpaB	51850000	0.01124	non-HFC
DpaB	51950000	0.01152	non-HFC
DpaB	52050000	0.0104	non-HFC
DpaB	52150000	0.01248	non-HFC
DpaB	52250000	0.0108	non-HFC
DpaB	52350000	0.01104	non-HFC
DpaB	52450000	0.01108	non-HFC
DpaB	52550000	0.01088	non-HFC
DpaB	52650000	0.01068	non-HFC
DpaB	52750000	0.011	non-HFC
DpaB	52850000	0.01164	non-HFC
DpaB	52950000	0.0116	non-HFC
DpaB	53050000	0.0122	non-HFC
DpaB	53150000	0.01076	non-HFC
DpaB	53250000	0.01408	non-HFC
DpaB	53350000	0.0114	non-HFC
DpaB	53450000	0.012	non-HFC
DpaB	53550000	0.01048	non-HFC
DpaB	53650000	0.01052	non-HFC
DpaB	53750000	0.0118	non-HFC
DpaB	53850000	0.01076	non-HFC
DpaB	53950000	0.01264	non-HFC
DpaB	54050000	0.01208	non-HFC
DpaB	54150000	0.01168	non-HFC
DpaB	54250000	0.01108	non-HFC
DpaB	54350000	0.013	non-HFC
DpaB	54450000	0.01192	non-HFC
DpaB	54550000	0.01104	non-HFC
DpaB	54650000	0.01216	non-HFC
DpaB	54750000	0.0116	non-HFC
DpaB	54850000	0.01144	non-HFC
DpaB	54950000	0.01184	non-HFC
DpaB	55050000	0.01172	non-HFC
DpaB	55150000	0.01232	non-HFC
DpaB	55250000	0.01136	non-HFC
DpaB	55350000	0.011	non-HFC
DpaB	55450000	0.01208	non-HFC
DpaB	55550000	0.01152	non-HFC
DpaB	55650000	0.01196	non-HFC
DpaB	55750000	0.01172	non-HFC
DpaB	55850000	0.01232	non-HFC
DpaB	55950000	0.01192	non-HFC
DpaB	56050000	0.01164	non-HFC
DpaB	56150000	0.01116	non-HFC
DpaB	56250000	0.01384	non-HFC
DpaB	56350000	0.01064	non-HFC
DpaB	56450000	0.01112	non-HFC
DpaB	56550000	0.01312	non-HFC
DpaB	56650000	0.01156	non-HFC
DpaB	56750000	0.01108	non-HFC
DpaB	56850000	0.01304	non-HFC
DpaB	56950000	0.01124	non-HFC
DpaB	57050000	0.01156	non-HFC
DpaB	57150000	0.01084	non-HFC
DpaB	57250000	0.01136	non-HFC
DpaB	57350000	0.01296	non-HFC
DpaB	57450000	0.01276	non-HFC
DpaB	57550000	0.01336	non-HFC
DpaB	57650000	0.01072	non-HFC
DpaB	57750000	0.01168	non-HFC
DpaB	57850000	0.01164	non-HFC
DpaB	57950000	0.01248	non-HFC
DpaB	58050000	0.00996	non-HFC
DpaB	58150000	0.01208	non-HFC
DpaB	58250000	0.01104	non-HFC
DpaB	58350000	0.0104	non-HFC
DpaB	58450000	0.01064	non-HFC
DpaB	58550000	0.01136	non-HFC
DpaB	58650000	0.0124	non-HFC
DpaB	58750000	0.01144	non-HFC
DpaB	58850000	0.01116	non-HFC
DpaB	58950000	0.01156	non-HFC
DpaB	59050000	0.01088	non-HFC
DpaB	59150000	0.0116	non-HFC
DpaB	59250000	0.014	non-HFC
DpaB	59350000	0.01136	non-HFC
DpaB	59450000	0.01136	non-HFC
DpaB	59550000	0.01348	non-HFC
DpaB	59650000	0.01284	non-HFC
DpaB	59750000	0.01296	non-HFC
DpaB	59850000	0.01276	non-HFC
DpaB	59950000	0.0102	non-HFC
DpaB	60050000	0.01224	non-HFC
DpaB	60150000	0.01028	non-HFC
DpaB	60250000	0.01056	non-HFC
DpaB	60350000	0.01212	non-HFC
DpaB	60450000	0.01124	non-HFC
DpaB	60550000	0.01064	non-HFC
DpaB	60650000	0.01088	non-HFC
DpaB	60750000	0.00912	non-HFC
DpaB	60850000	0.01056	non-HFC
DpaB	60950000	0.0102	non-HFC
DpaB	61050000	0.00908	non-HFC
DpaB	61150000	0.0112	non-HFC
DpaB	61250000	0.00824	non-HFC
DpaB	61350000	0.00884	non-HFC
DpaB	61450000	0.01108	non-HFC
DpaB	61550000	0.00964	HFC
DpaB	61650000	0.01076	HFC
DpaB	61750000	0.01068	HFC
DpaB	61850000	0.01092	HFC
DpaB	61950000	0.01252	HFC
DpaB	62050000	0.01012	HFC
DpaB	62150000	0.01344	HFC
DpaB	62250000	0.01036	HFC
DpaB	62350000	0.01112	HFC
DpaB	62450000	0.01016	HFC
DpaB	62550000	0.0126	HFC
DpaB	62650000	0.01016	HFC
DpaB	62750000	0.01132	HFC
DpaB	62850000	0.011222444889779559	HFC
DpaB	62950000	0.01136	HFC
DpaB	63050000	0.01108	HFC
DpaB	63150000	0.01012	HFC
DpaB	63250000	0.01048	HFC
DpaB	63350000	0.01136	HFC
DpaB	63450000	0.01224	HFC
DpaB	63550000	0.01088	HFC
DpaB	63650000	0.01188	HFC
DpaB	63750000	0.01196	HFC
DpaB	63850000	0.01008	HFC
DpaB	63950000	0.01312	HFC
DpaB	64050000	0.01224	HFC
DpaB	64150000	0.00964	HFC
DpaB	64250000	0.01132	HFC
DpaB	64350000	0.01084	HFC
DpaB	64450000	0.011983967935871743	HFC
DpaB	64550000	0.01068	non-HFC
DpaB	64650000	0.01076	non-HFC
DpaB	64750000	0.01088	non-HFC
DpaB	64850000	0.01048	non-HFC
DpaB	64950000	0.0092	non-HFC
DpaB	65050000	0.01176	non-HFC
DpaB	65150000	0.01216	non-HFC
DpaB	65250000	0.00996	non-HFC
DpaB	65350000	0.0112	non-HFC
DpaB	65450000	0.0104	non-HFC
DpaB	65550000	0.01032	non-HFC
DpaB	65650000	0.00896	non-HFC
DpaB	65750000	0.01128	non-HFC
DpaB	65850000	0.0108	non-HFC
DpaB	65950000	0.0096	non-HFC
DpaB	66050000	0.01016	non-HFC
DpaB	66150000	0.01124	non-HFC
DpaB	66250000	0.012	non-HFC
DpaB	66350000	0.01064	non-HFC
DpaB	66450000	0.01116	non-HFC
DpaB	66550000	0.01356	non-HFC
DpaB	66650000	0.01056	non-HFC
DpaB	66750000	0.01136	non-HFC
DpaB	66850000	0.01188	non-HFC
DpaB	66950000	0.00976	non-HFC
DpaB	67050000	0.01108	non-HFC
DpaB	67150000	0.01188	non-HFC
DpaB	67250000	0.01252	non-HFC
DpaB	67350000	0.01248	non-HFC
DpaB	67450000	0.01424	non-HFC
DpaB	67550000	0.01164	non-HFC
DpaB	67650000	0.0124	non-HFC
DpaB	67750000	0.01188	non-HFC
DpaB	67850000	0.01184	non-HFC
DpaB	67950000	0.01204	non-HFC
DpaB	68050000	0.01304	non-HFC
DpaB	68150000	0.01176	non-HFC
DpaB	68250000	0.01256	non-HFC
DpaB	68350000	0.012	non-HFC
DpaB	68450000	0.01156	non-HFC
DpaB	68550000	0.01124	non-HFC
DpaB	68650000	0.01216	non-HFC
DpaB	68750000	0.01292	non-HFC
DpaB	68850000	0.01216	non-HFC
DpaB	68950000	0.01128	non-HFC
DpaB	69050000	0.01144	non-HFC
DpaB	69150000	0.01252	non-HFC
DpaB	69250000	0.01092	non-HFC
DpaB	69350000	0.01094188376753507	non-HFC
DpaB	69450000	0.01076	non-HFC
DpaB	69550000	0.01148	non-HFC
DpaB	69650000	0.01196	non-HFC
DpaB	69750000	0.0126	non-HFC
DpaB	69850000	0.01188	non-HFC
DpaB	69950000	0.01188	non-HFC
DpaB	70050000	0.01184	non-HFC
DpaB	70150000	0.01116	non-HFC
DpaB	70250000	0.01212	non-HFC
DpaB	70350000	0.01212	non-HFC
DpaB	70450000	0.01216	non-HFC
DpaB	70550000	0.01072	non-HFC
DpaB	70650000	0.01244	non-HFC
DpaB	70750000	0.01108	non-HFC
DpaB	70850000	0.012	non-HFC
DpaB	70950000	0.01112	non-HFC
DpaB	71050000	0.01136	non-HFC
DpaB	71150000	0.01108	non-HFC
DpaB	71250000	0.01268	non-HFC
DpaB	71350000	0.01168	non-HFC
DpaB	71450000	0.01212	non-HFC
DpaB	71550000	0.01332	non-HFC
DpaB	71650000	0.01116	non-HFC
DpaB	71750000	0.01232	non-HFC
DpaB	71850000	0.0124	non-HFC
DpaB	71950000	0.01156	non-HFC
DpaB	72050000	0.01116	non-HFC
DpaB	72150000	0.01064	non-HFC
DpaB	72250000	0.01256	non-HFC
DpaB	72350000	0.01252	non-HFC
DpaB	72450000	0.01204	non-HFC
DpaB	72550000	0.01224	non-HFC
DpaB	72650000	0.012	non-HFC
DpaB	72750000	0.01284	non-HFC
DpaB	72850000	0.01136	non-HFC
DpaB	72950000	0.01284	non-HFC
DpaB	73050000	0.01084	non-HFC
DpaB	73150000	0.01204	non-HFC
DpaB	73250000	0.01288	non-HFC
DpaB	73350000	0.01288	non-HFC
DpaB	73450000	0.0122	non-HFC
DpaB	73550000	0.01236	non-HFC
DpaB	73650000	0.01196	non-HFC
DpaB	73750000	0.01204	non-HFC
DpaB	73850000	0.01208	non-HFC
DpaB	73950000	0.01024	non-HFC
DpaB	74050000	0.01208	non-HFC
DpaB	74150000	0.0122	non-HFC
DpaB	74250000	0.01144	non-HFC
DpaB	74350000	0.00896	non-HFC
DpaB	74450000	0.01152	non-HFC
DpaB	74550000	0.01252	non-HFC
DpaB	74650000	0.0126	non-HFC
DpaB	74750000	0.01232	non-HFC
DpaB	74850000	0.00856	non-HFC
DpaB	74950000	0.00712	non-HFC
DpaB	75050000	0.01104	HFC
DpaB	75150000	0.01228	HFC
DpaB	75250000	0.01032	HFC
DpaB	75350000	0.01088	HFC
DpaB	75450000	0.01028	HFC
DpaB	75550000	0.01088	HFC
DpaB	75650000	0.0102	HFC
DpaB	75750000	0.012	HFC
DpaB	75850000	0.0128	HFC
DpaB	75950000	0.01292	HFC
DpaB	76050000	0.01144	HFC
DpaB	76150000	0.01256	HFC
DpaB	76250000	0.01136	HFC
DpaB	76350000	0.01084	HFC
DpaB	76450000	0.012	HFC
DpaB	76550000	0.01128	HFC
DpaB	76650000	0.01136	HFC
DpaB	76750000	0.01016	HFC
DpaB	76850000	0.01088	HFC
DpaB	76950000	0.01124	HFC
DpaB	77050000	0.0104	HFC
DpaB	77150000	0.0094	HFC
DpaB	77250000	0.01284	HFC
DpaB	77350000	0.01052	HFC
DpaB	77450000	0.00948	HFC
DpaB	77550000	0.01304	HFC
DpaB	77650000	0.01124	HFC
DpaB	77750000	0.01116	HFC
DpaB	77850000	0.01076	HFC
DpaB	77950000	0.01196	HFC
DpaB	78050000	0.01152	non-HFC
DpaB	78150000	0.01096	non-HFC
DpaB	78250000	0.01076	non-HFC
DpaB	78350000	0.0116	non-HFC
DpaB	78450000	0.01208	non-HFC
DpaB	78550000	0.0118	non-HFC
DpaB	78650000	0.01072	non-HFC
DpaB	78750000	0.013	non-HFC
DpaB	78850000	0.01116	non-HFC
DpaB	78950000	0.01152	non-HFC
DpaB	79050000	0.01304	non-HFC
DpaB	79150000	0.0116	non-HFC
DpaB	79250000	0.01088	non-HFC
DpaB	79350000	0.00984	non-HFC
DpaB	79450000	0.01096	non-HFC
DpaB	79550000	0.0108	non-HFC
DpaB	79650000	0.01216	non-HFC
DpaB	79750000	0.00996	non-HFC
DpaB	79850000	0.01036	non-HFC
DpaB	79950000	0.01156	non-HFC
DpaB	80050000	0.0114	non-HFC
DpaB	80150000	0.00928	non-HFC
DpaB	80250000	0.01028	non-HFC
DpaB	80350000	0.01292	non-HFC
DpaB	80450000	0.01228	non-HFC
DpaB	80550000	0.01104	non-HFC
DpaB	80650000	0.0148	non-HFC
DpaB	80750000	0.01248	non-HFC
DpaB	80850000	0.01352	non-HFC
DpaB	80950000	0.01252	non-HFC
DpaB	81050000	0.01288	non-HFC
DpaB	81150000	0.0112	non-HFC
DpaB	81250000	0.01212	non-HFC
DpaB	81350000	0.01136	non-HFC
DpaB	81450000	0.01228	non-HFC
DpaB	81550000	0.01192	non-HFC
DpaB	81650000	0.01232	non-HFC
DpaB	81750000	0.01248	non-HFC
DpaB	81850000	0.01224	non-HFC
DpaB	81950000	0.01144	non-HFC
DpaB	82050000	0.01196	non-HFC
DpaB	82150000	0.01356	non-HFC
DpaB	82250000	0.01224	non-HFC
DpaB	82350000	0.01352	non-HFC
DpaB	82450000	0.00997995991983968	non-HFC
DpaB	82550000	0.01188	non-HFC
DpaB	82650000	0.01204	non-HFC
DpaB	82750000	0.01224	non-HFC
DpaB	82850000	0.01156	non-HFC
DpaB	82950000	0.01128	non-HFC
DpaB	83050000	0.01188	non-HFC
DpaB	83150000	0.01316	non-HFC
DpaB	83250000	0.011823647294589179	non-HFC
DpaB	83350000	0.01088	non-HFC
DpaB	83450000	0.01068	non-HFC
DpaB	83550000	0.01224	non-HFC
DpaB	83650000	0.01104	non-HFC
DpaB	83750000	0.01132	non-HFC
DpaB	83850000	0.01304	non-HFC
DpaB	83950000	0.01168	non-HFC
DpaB	84050000	0.01244	non-HFC
DpaB	84150000	0.0114	non-HFC
DpaB	84250000	0.01224	non-HFC
DpaB	84350000	0.013	non-HFC
DpaB	84450000	0.0102	non-HFC
DpaB	84550000	0.01088	non-HFC
DpaB	84650000	0.01192	non-HFC
DpaB	84750000	0.01148	non-HFC
DpaB	84850000	0.01052	non-HFC
DpaB	84950000	0.011	non-HFC
DpaB	85050000	0.012	non-HFC
DpaB	85150000	0.01152	non-HFC
DpaB	85250000	0.00976	non-HFC
DpaB	85350000	0.01116	non-HFC
DpaB	85450000	0.01128	non-HFC
DpaB	85550000	0.01104	non-HFC
DpaB	85650000	0.01164	non-HFC
DpaB	85750000	0.01028	non-HFC
DpaB	85850000	0.01012	non-HFC
DpaB	85950000	0.01228	non-HFC
DpaB	86050000	0.01164	non-HFC
DpaB	86150000	0.01264	non-HFC
DpaB	86250000	0.01324	non-HFC
DpaB	86350000	0.01292	non-HFC
DpaB	86450000	0.0126	non-HFC
DpaB	86550000	0.01064	non-HFC
DpaB	86650000	0.01216	non-HFC
DpaB	86750000	0.01204	non-HFC
DpaB	86850000	0.01148	non-HFC
DpaB	86950000	0.01268	non-HFC
DpaB	87050000	0.01128	non-HFC
DpaB	87150000	0.0104	non-HFC
DpaB	87250000	0.01132	non-HFC
DpaB	87350000	0.01152	non-HFC
DpaB	87450000	0.0104	non-HFC
DpaB	87550000	0.00972	non-HFC
DpaB	87650000	0.01056	non-HFC
DpaB	87750000	0.0114	non-HFC
DpaB	87850000	0.0106	non-HFC
DpaB	87950000	0.01208	non-HFC
DpaB	88050000	0.0106	non-HFC
DpaB	88150000	0.01264	non-HFC
DpaB	88250000	0.01096	non-HFC
DpaB	88350000	0.01056	non-HFC
DpaB	88450000	0.01124	non-HFC
DpaB	88550000	0.01212	non-HFC
DpaB	88650000	0.00544	non-HFC
DpaB	88701591	0.001257071024512885	non-HFC
