chromosome	coordinate	exon_density	HFC
DpaB	29450000	0.18576	non-HFC
DpaB	29550000	0.14793	non-HFC
DpaB	29650000	0.23289	non-HFC
DpaB	29750000	0.24114	non-HFC
DpaB	29850000	0.22392	non-HFC
DpaB	29950000	0.15993	non-HFC
DpaB	30050000	0.20412	non-HFC
DpaB	30150000	0.19797	non-HFC
DpaB	30250000	0.16341	non-HFC
DpaB	30350000	0.20904	non-HFC
DpaB	30450000	0.19728	non-HFC
DpaB	30550000	0.27715	non-HFC
DpaB	30650000	0.24319	non-HFC
DpaB	30750000	0.17493	non-HFC
DpaB	30850000	0.19116	non-HFC
DpaB	30950000	0.19386	non-HFC
DpaB	31050000	0.15972	non-HFC
DpaB	31150000	0.20625	non-HFC
DpaB	31250000	0.18762	non-HFC
DpaB	31350000	0.19049	non-HFC
DpaB	31450000	0.30597	non-HFC
DpaB	31550000	0.21001	non-HFC
DpaB	31650000	0.15498	non-HFC
DpaB	31750000	0.23425	non-HFC
DpaB	31850000	0.11989	non-HFC
DpaB	31950000	0.15806	non-HFC
DpaB	32050000	0.16777	non-HFC
DpaB	32150000	0.20661	non-HFC
DpaB	32250000	0.21075	non-HFC
DpaB	32350000	0.17301	non-HFC
DpaB	32450000	0.16923	non-HFC
DpaB	32550000	0.26472	non-HFC
DpaB	32650000	0.20836	non-HFC
DpaB	32750000	0.18609	non-HFC
DpaB	32850000	0.33788	non-HFC
DpaB	32950000	0.26683	non-HFC
DpaB	33050000	0.21108	non-HFC
DpaB	33150000	0.24907	non-HFC
DpaB	33250000	0.29623	non-HFC
DpaB	33350000	0.22648	non-HFC
DpaB	33450000	0.14697	non-HFC
DpaB	33550000	0.21081	non-HFC
DpaB	33650000	0.31119	non-HFC
DpaB	33750000	0.32033	non-HFC
DpaB	33850000	0.23743	non-HFC
DpaB	33950000	0.24188	non-HFC
DpaB	34050000	0.1937	non-HFC
DpaB	34150000	0.19625	non-HFC
DpaB	34250000	0.198	non-HFC
DpaB	34350000	0.19952	non-HFC
DpaB	34450000	0.2120440881763527	non-HFC
DpaB	34550000	0.15436	non-HFC
DpaB	34650000	0.23484	non-HFC
DpaB	34750000	0.25588	non-HFC
DpaB	34850000	0.24054	non-HFC
DpaB	34950000	0.29129	non-HFC
DpaB	35050000	0.22348	non-HFC
DpaB	35150000	0.22141	non-HFC
DpaB	35250000	0.26993	non-HFC
DpaB	35350000	0.26436	non-HFC
DpaB	35450000	0.26331	non-HFC
DpaB	35550000	0.189	non-HFC
DpaB	35650000	0.22584	non-HFC
DpaB	35750000	0.23809	non-HFC
DpaB	35850000	0.27486	non-HFC
DpaB	35950000	0.24061	non-HFC
DpaB	36050000	0.2585	non-HFC
DpaB	36150000	0.20058	non-HFC
DpaB	36250000	0.2152	non-HFC
DpaB	36350000	0.2057	non-HFC
DpaB	36450000	0.19617	non-HFC
DpaB	36550000	0.19597	non-HFC
DpaB	36650000	0.20684	non-HFC
DpaB	36750000	0.20137	non-HFC
DpaB	36850000	0.2273	non-HFC
DpaB	36950000	0.25368	non-HFC
DpaB	37050000	0.22734	non-HFC
DpaB	37150000	0.24949	non-HFC
DpaB	37250000	0.23125	non-HFC
DpaB	37350000	0.19968	non-HFC
DpaB	37450000	0.2106	non-HFC
DpaB	37550000	0.26572	non-HFC
DpaB	37650000	0.2819	non-HFC
DpaB	37750000	0.27065	non-HFC
DpaB	37850000	0.23288	non-HFC
DpaB	37950000	0.24804	non-HFC
DpaB	38050000	0.30288	non-HFC
DpaB	38150000	0.24222	non-HFC
DpaB	38250000	0.26347	non-HFC
DpaB	38350000	0.21567	non-HFC
DpaB	38450000	0.23938	non-HFC
DpaB	38550000	0.23879	non-HFC
DpaB	38650000	0.23037	non-HFC
DpaB	38750000	0.16199	non-HFC
DpaB	38850000	0.27876	non-HFC
DpaB	38950000	0.10431	non-HFC
DpaB	39050000	0.23759	non-HFC
DpaB	39150000	0.14173	non-HFC
DpaB	39250000	0.21246	non-HFC
DpaB	39350000	0.14832	non-HFC
DpaB	39450000	0.32469	non-HFC
DpaB	39550000	0.26977	non-HFC
DpaB	39650000	0.30045	non-HFC
DpaB	39750000	0.21055	HFC
DpaB	39850000	0.15271	HFC
DpaB	39950000	0.27047	HFC
DpaB	40050000	0.20877	HFC
DpaB	40150000	0.29496	HFC
DpaB	40250000	0.27463	HFC
DpaB	40350000	0.29212	HFC
DpaB	40450000	0.28512	HFC
DpaB	40550000	0.25664	HFC
DpaB	40650000	0.24067	HFC
DpaB	40750000	0.23412	HFC
DpaB	40850000	0.38848	HFC
DpaB	40950000	0.26663	HFC
DpaB	41050000	0.31437	HFC
DpaB	41150000	0.25989	HFC
DpaB	41250000	0.23441	HFC
DpaB	41350000	0.23162	HFC
DpaB	41450000	0.17279	HFC
DpaB	41550000	0.24211	HFC
DpaB	41650000	0.25896	HFC
DpaB	41750000	0.25038	HFC
DpaB	41850000	0.25827	HFC
DpaB	41950000	0.1768	HFC
DpaB	42050000	0.19656	HFC
DpaB	42150000	0.18945	HFC
DpaB	42250000	0.19055	HFC
DpaB	42350000	0.21182	HFC
DpaB	42450000	0.11808	HFC
DpaB	42550000	0.23769	HFC
DpaB	42650000	0.22407	HFC
DpaB	42750000	0.17262	HFC
DpaB	42850000	0.18238	non-HFC
DpaB	42950000	0.2246	non-HFC
DpaB	43050000	0.31253	non-HFC
DpaB	43150000	0.25441	non-HFC
DpaB	43250000	0.29839	non-HFC
DpaB	43350000	0.19914	non-HFC
DpaB	43450000	0.22485	non-HFC
DpaB	43550000	0.20443	non-HFC
DpaB	43650000	0.31965	non-HFC
DpaB	43750000	0.27668336673346694	non-HFC
DpaB	43850000	0.27284	non-HFC
DpaB	43950000	0.17563	non-HFC
DpaB	44050000	0.27108	non-HFC
DpaB	44150000	0.172	non-HFC
DpaB	44250000	0.26121	non-HFC
DpaB	44350000	0.14334	non-HFC
DpaB	44450000	0.17903	non-HFC
DpaB	44550000	0.21758	non-HFC
DpaB	44650000	0.17836	non-HFC
DpaB	44750000	0.30496	non-HFC
DpaB	44850000	0.3403	non-HFC
DpaB	44950000	0.25796	non-HFC
DpaB	45050000	0.16011	non-HFC
DpaB	45150000	0.17043	non-HFC
DpaB	45250000	0.23879	non-HFC
DpaB	45350000	0.182	non-HFC
DpaB	45450000	0.30541	non-HFC
DpaB	45550000	0.26399	non-HFC
DpaB	45650000	0.15642	non-HFC
DpaB	45750000	0.22091	non-HFC
DpaB	45850000	0.11746	non-HFC
DpaB	45950000	0.22241	non-HFC
DpaB	46050000	0.26028	non-HFC
DpaB	46150000	0.28155	non-HFC
DpaB	46250000	0.18516	non-HFC
DpaB	46350000	0.18235	non-HFC
DpaB	46450000	0.24383	non-HFC
DpaB	46550000	0.20349699398797594	non-HFC
DpaB	46650000	0.19974	non-HFC
DpaB	46750000	0.27602	non-HFC
DpaB	46850000	0.15429	non-HFC
DpaB	46950000	0.28494	non-HFC
DpaB	47050000	0.2541	non-HFC
DpaB	47150000	0.23104	non-HFC
DpaB	47250000	0.16196	non-HFC
DpaB	47350000	0.26813	non-HFC
DpaB	47450000	0.2391	non-HFC
DpaB	47550000	0.20532	non-HFC
DpaB	47650000	0.24269	non-HFC
DpaB	47750000	0.2535871743486974	non-HFC
DpaB	47850000	0.20412	non-HFC
DpaB	47950000	0.29838	non-HFC
DpaB	48050000	0.20024	non-HFC
DpaB	48150000	0.19489	non-HFC
DpaB	48250000	0.23579	non-HFC
DpaB	48350000	0.19844	non-HFC
DpaB	48450000	0.27551	non-HFC
DpaB	48550000	0.15643	HFC
DpaB	48650000	0.14527	HFC
DpaB	48750000	0.15646	HFC
DpaB	48850000	0.26995	HFC
DpaB	48950000	0.38611	HFC
DpaB	49050000	0.23289	HFC
DpaB	49150000	0.21216	HFC
DpaB	49250000	0.21495	HFC
DpaB	49350000	0.2679	HFC
DpaB	49450000	0.24882	HFC
DpaB	49550000	0.24086	HFC
DpaB	49650000	0.42286	HFC
DpaB	49750000	0.34554	HFC
DpaB	49850000	0.29604	HFC
DpaB	49950000	0.41703	HFC
DpaB	50050000	0.34606	HFC
DpaB	50150000	0.3668	HFC
DpaB	50250000	0.35805	HFC
DpaB	50350000	0.37592	HFC
DpaB	50450000	0.31014	HFC
DpaB	50550000	0.2345	HFC
DpaB	50650000	0.34365	HFC
DpaB	50750000	0.27534	HFC
DpaB	50850000	0.31771	HFC
DpaB	50950000	0.36605	HFC
DpaB	51050000	0.23834	HFC
DpaB	51150000	0.33648	HFC
DpaB	51250000	0.26507	HFC
DpaB	51350000	0.27765	HFC
DpaB	51450000	0.21237	HFC
DpaB	51550000	0.32427	non-HFC
DpaB	51650000	0.18747	non-HFC
DpaB	51750000	0.20871	non-HFC
DpaB	51850000	0.2261	non-HFC
DpaB	51950000	0.21091	non-HFC
DpaB	52050000	0.26695	non-HFC
DpaB	52150000	0.20001	non-HFC
DpaB	52250000	0.14909	non-HFC
DpaB	52350000	0.10087	non-HFC
DpaB	52450000	0.25903	non-HFC
DpaB	52550000	0.13346	non-HFC
DpaB	52650000	0.23942	non-HFC
DpaB	52750000	0.22007	non-HFC
DpaB	52850000	0.15801	non-HFC
DpaB	52950000	0.22947	non-HFC
DpaB	53050000	0.19875	non-HFC
DpaB	53150000	0.19732	non-HFC
DpaB	53250000	0.16408	non-HFC
DpaB	53350000	0.22279	non-HFC
DpaB	53450000	0.25601	non-HFC
DpaB	53550000	0.17535	non-HFC
DpaB	53650000	0.18017	non-HFC
DpaB	53750000	0.23121	non-HFC
DpaB	53850000	0.26163	non-HFC
DpaB	53950000	0.21894	non-HFC
DpaB	54050000	0.17431	non-HFC
DpaB	54150000	0.21037	non-HFC
DpaB	54250000	0.19044	non-HFC
DpaB	54350000	0.20193	non-HFC
DpaB	54450000	0.20704	non-HFC
DpaB	54550000	0.15165	non-HFC
DpaB	54650000	0.19827	non-HFC
DpaB	54750000	0.23661	non-HFC
DpaB	54850000	0.23976	non-HFC
DpaB	54950000	0.24559	non-HFC
DpaB	55050000	0.25044	non-HFC
DpaB	55150000	0.23539	non-HFC
DpaB	55250000	0.27837	non-HFC
DpaB	55350000	0.25581	non-HFC
DpaB	55450000	0.26262	non-HFC
DpaB	55550000	0.27248	non-HFC
DpaB	55650000	0.24912	non-HFC
DpaB	55750000	0.2897	non-HFC
DpaB	55850000	0.27457	non-HFC
DpaB	55950000	0.25113	non-HFC
DpaB	56050000	0.22461	non-HFC
DpaB	56150000	0.35838	non-HFC
DpaB	56250000	0.24098	non-HFC
DpaB	56350000	0.2484	non-HFC
DpaB	56450000	0.21909	non-HFC
DpaB	56550000	0.2579	non-HFC
DpaB	56650000	0.15057	non-HFC
DpaB	56750000	0.22494	non-HFC
DpaB	56850000	0.29747	non-HFC
DpaB	56950000	0.21169	non-HFC
DpaB	57050000	0.28807	non-HFC
DpaB	57150000	0.20684	non-HFC
DpaB	57250000	0.27501	non-HFC
DpaB	57350000	0.26606	non-HFC
DpaB	57450000	0.25736	non-HFC
DpaB	57550000	0.26475	non-HFC
DpaB	57650000	0.22792	non-HFC
DpaB	57750000	0.24509	non-HFC
DpaB	57850000	0.24723	non-HFC
DpaB	57950000	0.23961	non-HFC
DpaB	58050000	0.20888	non-HFC
DpaB	58150000	0.28929	non-HFC
DpaB	58250000	0.26282	non-HFC
DpaB	58350000	0.34514	non-HFC
DpaB	58450000	0.30476	non-HFC
DpaB	58550000	0.26168	non-HFC
DpaB	58650000	0.22529	non-HFC
DpaB	58750000	0.21791	non-HFC
DpaB	58850000	0.20305	non-HFC
DpaB	58950000	0.25236	non-HFC
DpaB	59050000	0.20696	non-HFC
DpaB	59150000	0.22867	non-HFC
DpaB	59250000	0.29486	non-HFC
DpaB	59350000	0.23122	non-HFC
DpaB	59450000	0.22389	non-HFC
DpaB	59550000	0.23697	non-HFC
DpaB	59650000	0.25485	non-HFC
DpaB	59750000	0.2412	non-HFC
DpaB	59850000	0.23979	non-HFC
DpaB	59950000	0.23049	non-HFC
DpaB	60050000	0.19305	non-HFC
DpaB	60150000	0.21922	non-HFC
DpaB	60250000	0.10738	non-HFC
DpaB	60350000	0.21916	non-HFC
DpaB	60450000	0.27389	non-HFC
DpaB	60550000	0.26869	non-HFC
DpaB	60650000	0.21789	non-HFC
DpaB	60750000	0.26838	non-HFC
DpaB	60850000	0.26661	non-HFC
DpaB	60950000	0.15033	non-HFC
DpaB	61050000	0.21186	non-HFC
DpaB	61150000	0.2064	non-HFC
DpaB	61250000	0.24418	non-HFC
DpaB	61350000	0.2322	non-HFC
DpaB	61450000	0.17627	non-HFC
DpaB	61550000	0.2081	HFC
DpaB	61650000	0.21247	HFC
DpaB	61750000	0.17891	HFC
DpaB	61850000	0.16679	HFC
DpaB	61950000	0.27153	HFC
DpaB	62050000	0.21149	HFC
DpaB	62150000	0.21573	HFC
DpaB	62250000	0.19829	HFC
DpaB	62350000	0.23528	HFC
DpaB	62450000	0.18747	HFC
DpaB	62550000	0.3341	HFC
DpaB	62650000	0.22657	HFC
DpaB	62750000	0.29152	HFC
DpaB	62850000	0.16256513026052105	HFC
DpaB	62950000	0.23424	HFC
DpaB	63050000	0.28094	HFC
DpaB	63150000	0.28337	HFC
DpaB	63250000	0.22194	HFC
DpaB	63350000	0.27511	HFC
DpaB	63450000	0.33229	HFC
DpaB	63550000	0.23083	HFC
DpaB	63650000	0.20452	HFC
DpaB	63750000	0.23989	HFC
DpaB	63850000	0.42702	HFC
DpaB	63950000	0.33831	HFC
DpaB	64050000	0.35606	HFC
DpaB	64150000	0.26294	HFC
DpaB	64250000	0.30854	HFC
DpaB	64350000	0.3566	HFC
DpaB	64450000	0.26662324649298597	HFC
DpaB	64550000	0.18398	non-HFC
DpaB	64650000	0.28794	non-HFC
DpaB	64750000	0.26041	non-HFC
DpaB	64850000	0.2435	non-HFC
DpaB	64950000	0.31276	non-HFC
DpaB	65050000	0.37889	non-HFC
DpaB	65150000	0.20611	non-HFC
DpaB	65250000	0.22207	non-HFC
DpaB	65350000	0.18497	non-HFC
DpaB	65450000	0.25363	non-HFC
DpaB	65550000	0.1969	non-HFC
DpaB	65650000	0.2875	non-HFC
DpaB	65750000	0.14194	non-HFC
DpaB	65850000	0.25285	non-HFC
DpaB	65950000	0.29422	non-HFC
DpaB	66050000	0.1497	non-HFC
DpaB	66150000	0.17271	non-HFC
DpaB	66250000	0.23874	non-HFC
DpaB	66350000	0.13476	non-HFC
DpaB	66450000	0.2373	non-HFC
DpaB	66550000	0.15768	non-HFC
DpaB	66650000	0.22288	non-HFC
DpaB	66750000	0.2636	non-HFC
DpaB	66850000	0.13574	non-HFC
DpaB	66950000	0.24426	non-HFC
DpaB	67050000	0.24151	non-HFC
DpaB	67150000	0.19965	non-HFC
DpaB	67250000	0.17335	non-HFC
DpaB	67350000	0.18079	non-HFC
DpaB	67450000	0.30042	non-HFC
DpaB	67550000	0.20698	non-HFC
DpaB	67650000	0.22863	non-HFC
DpaB	67750000	0.31059	non-HFC
DpaB	67850000	0.28181	non-HFC
DpaB	67950000	0.20043	non-HFC
DpaB	68050000	0.22595	non-HFC
DpaB	68150000	0.21408	non-HFC
DpaB	68250000	0.25916	non-HFC
DpaB	68350000	0.23665	non-HFC
DpaB	68450000	0.21027	non-HFC
DpaB	68550000	0.21859	non-HFC
DpaB	68650000	0.26052	non-HFC
DpaB	68750000	0.28565	non-HFC
DpaB	68850000	0.21316	non-HFC
DpaB	68950000	0.25171	non-HFC
DpaB	69050000	0.25331	non-HFC
DpaB	69150000	0.26508	non-HFC
DpaB	69250000	0.22998	non-HFC
DpaB	69350000	0.21691382765531061	non-HFC
DpaB	69450000	0.2203	non-HFC
DpaB	69550000	0.20945	non-HFC
DpaB	69650000	0.176	non-HFC
DpaB	69750000	0.18772	non-HFC
DpaB	69850000	0.26837	non-HFC
DpaB	69950000	0.20859	non-HFC
DpaB	70050000	0.16051	non-HFC
DpaB	70150000	0.25308	non-HFC
DpaB	70250000	0.2164	non-HFC
DpaB	70350000	0.28264	non-HFC
DpaB	70450000	0.20295	non-HFC
DpaB	70550000	0.27809	non-HFC
DpaB	70650000	0.2061	non-HFC
DpaB	70750000	0.27249	non-HFC
DpaB	70850000	0.20854	non-HFC
DpaB	70950000	0.19182	non-HFC
DpaB	71050000	0.19984	non-HFC
DpaB	71150000	0.24639	non-HFC
DpaB	71250000	0.24293	non-HFC
DpaB	71350000	0.25146	non-HFC
DpaB	71450000	0.26814	non-HFC
DpaB	71550000	0.22678	non-HFC
DpaB	71650000	0.28088	non-HFC
DpaB	71750000	0.27389	non-HFC
DpaB	71850000	0.2755	non-HFC
DpaB	71950000	0.29075	non-HFC
DpaB	72050000	0.17403	non-HFC
DpaB	72150000	0.24772	non-HFC
DpaB	72250000	0.26831	non-HFC
DpaB	72350000	0.22861	non-HFC
DpaB	72450000	0.20844	non-HFC
DpaB	72550000	0.10866	non-HFC
DpaB	72650000	0.19071	non-HFC
DpaB	72750000	0.16795	non-HFC
DpaB	72850000	0.14414	non-HFC
DpaB	72950000	0.23232	non-HFC
DpaB	73050000	0.1395	non-HFC
DpaB	73150000	0.10714	non-HFC
DpaB	73250000	0.21429	non-HFC
DpaB	73350000	0.27794	non-HFC
DpaB	73450000	0.1257	non-HFC
DpaB	73550000	0.26668	non-HFC
DpaB	73650000	0.21499	non-HFC
DpaB	73750000	0.15653	non-HFC
DpaB	73850000	0.22702	non-HFC
DpaB	73950000	0.19403	non-HFC
DpaB	74050000	0.16061	non-HFC
DpaB	74150000	0.23886	non-HFC
DpaB	74250000	0.21603	non-HFC
DpaB	74350000	0.25842	non-HFC
DpaB	74450000	0.24174	non-HFC
DpaB	74550000	0.17487	non-HFC
DpaB	74650000	0.26509	non-HFC
DpaB	74750000	0.34169	non-HFC
DpaB	74850000	0.37354	non-HFC
DpaB	74950000	0.457	non-HFC
DpaB	75050000	0.29066	HFC
DpaB	75150000	0.19658	HFC
DpaB	75250000	0.2356	HFC
DpaB	75350000	0.21081	HFC
DpaB	75450000	0.30606	HFC
DpaB	75550000	0.2893	HFC
DpaB	75650000	0.32661	HFC
DpaB	75750000	0.28353	HFC
DpaB	75850000	0.2818	HFC
DpaB	75950000	0.34502	HFC
DpaB	76050000	0.25365	HFC
DpaB	76150000	0.38286	HFC
DpaB	76250000	0.42234	HFC
DpaB	76350000	0.3248	HFC
DpaB	76450000	0.19093	HFC
DpaB	76550000	0.30618	HFC
DpaB	76650000	0.22356	HFC
DpaB	76750000	0.25349	HFC
DpaB	76850000	0.24145	HFC
DpaB	76950000	0.25216	HFC
DpaB	77050000	0.28924	HFC
DpaB	77150000	0.32642	HFC
DpaB	77250000	0.24948	HFC
DpaB	77350000	0.21884	HFC
DpaB	77450000	0.30731	HFC
DpaB	77550000	0.24278	HFC
DpaB	77650000	0.24429	HFC
DpaB	77750000	0.26739	HFC
DpaB	77850000	0.24996	HFC
DpaB	77950000	0.21459	HFC
DpaB	78050000	0.17883	non-HFC
DpaB	78150000	0.30178	non-HFC
DpaB	78250000	0.22443	non-HFC
DpaB	78350000	0.31959	non-HFC
DpaB	78450000	0.22142	non-HFC
DpaB	78550000	0.24582	non-HFC
DpaB	78650000	0.2221	non-HFC
DpaB	78750000	0.16703	non-HFC
DpaB	78850000	0.22072	non-HFC
DpaB	78950000	0.21038	non-HFC
DpaB	79050000	0.25407	non-HFC
DpaB	79150000	0.16797	non-HFC
DpaB	79250000	0.21876	non-HFC
DpaB	79350000	0.19585	non-HFC
DpaB	79450000	0.25627	non-HFC
DpaB	79550000	0.14197	non-HFC
DpaB	79650000	0.20915	non-HFC
DpaB	79750000	0.15099	non-HFC
DpaB	79850000	0.17326	non-HFC
DpaB	79950000	0.1495	non-HFC
DpaB	80050000	0.11177	non-HFC
DpaB	80150000	0.23768	non-HFC
DpaB	80250000	0.10922	non-HFC
DpaB	80350000	0.2119	non-HFC
DpaB	80450000	0.20067	non-HFC
DpaB	80550000	0.26563	non-HFC
DpaB	80650000	0.24029	non-HFC
DpaB	80750000	0.28842	non-HFC
DpaB	80850000	0.29004	non-HFC
DpaB	80950000	0.24348	non-HFC
DpaB	81050000	0.19586	non-HFC
DpaB	81150000	0.18136	non-HFC
DpaB	81250000	0.20691	non-HFC
DpaB	81350000	0.32803	non-HFC
DpaB	81450000	0.44786	non-HFC
DpaB	81550000	0.28116	non-HFC
DpaB	81650000	0.24931	non-HFC
DpaB	81750000	0.27601	non-HFC
DpaB	81850000	0.29075	non-HFC
DpaB	81950000	0.2662	non-HFC
DpaB	82050000	0.28015	non-HFC
DpaB	82150000	0.25003	non-HFC
DpaB	82250000	0.27005	non-HFC
DpaB	82350000	0.29511	non-HFC
DpaB	82450000	0.27593186372745493	non-HFC
DpaB	82550000	0.25038	non-HFC
DpaB	82650000	0.19864	non-HFC
DpaB	82750000	0.2532	non-HFC
DpaB	82850000	0.22522	non-HFC
DpaB	82950000	0.18405	non-HFC
DpaB	83050000	0.28917	non-HFC
DpaB	83150000	0.21532	non-HFC
DpaB	83250000	0.2083066132264529	non-HFC
DpaB	83350000	0.22199	non-HFC
DpaB	83450000	0.12467	non-HFC
DpaB	83550000	0.26208	non-HFC
DpaB	83650000	0.13276	non-HFC
DpaB	83750000	0.19135	non-HFC
DpaB	83850000	0.23769	non-HFC
DpaB	83950000	0.25485	non-HFC
DpaB	84050000	0.22443	non-HFC
DpaB	84150000	0.15839	non-HFC
DpaB	84250000	0.23594	non-HFC
DpaB	84350000	0.22691	non-HFC
DpaB	84450000	0.25071	non-HFC
DpaB	84550000	0.181	non-HFC
DpaB	84650000	0.237	non-HFC
DpaB	84750000	0.18721	non-HFC
DpaB	84850000	0.29319	non-HFC
DpaB	84950000	0.20957	non-HFC
DpaB	85050000	0.31366	non-HFC
DpaB	85150000	0.2871	non-HFC
DpaB	85250000	0.2849	non-HFC
DpaB	85350000	0.31058	non-HFC
DpaB	85450000	0.2641	non-HFC
DpaB	85550000	0.21555	non-HFC
DpaB	85650000	0.19641	non-HFC
DpaB	85750000	0.24384	non-HFC
DpaB	85850000	0.32037	non-HFC
DpaB	85950000	0.26205	non-HFC
DpaB	86050000	0.25932	non-HFC
DpaB	86150000	0.27696	non-HFC
DpaB	86250000	0.25449	non-HFC
DpaB	86350000	0.19431	non-HFC
DpaB	86450000	0.23988	non-HFC
DpaB	86550000	0.18201	non-HFC
DpaB	86650000	0.22927	non-HFC
DpaB	86750000	0.21262	non-HFC
DpaB	86850000	0.26843	non-HFC
DpaB	86950000	0.19515	non-HFC
DpaB	87050000	0.26952	non-HFC
DpaB	87150000	0.26625	non-HFC
DpaB	87250000	0.22078	non-HFC
DpaB	87350000	0.19057	non-HFC
DpaB	87450000	0.23616	non-HFC
DpaB	87550000	0.26755	non-HFC
DpaB	87650000	0.24248	non-HFC
DpaB	87750000	0.30397	non-HFC
DpaB	87850000	0.20391	non-HFC
DpaB	87950000	0.31245	non-HFC
DpaB	88050000	0.23865	non-HFC
DpaB	88150000	0.12006	non-HFC
DpaB	88250000	0.1338	non-HFC
DpaB	88350000	0.14607	non-HFC
DpaB	88450000	0.08224	non-HFC
DpaB	88550000	0.11781	non-HFC
DpaB	88650000	0.06387	non-HFC
DpaB	88701591	0.0	non-HFC
